shuffled_lender_id,treatment_id,join,join_rec,opened,amt_diff_1d,amt_diff_7d,amt_diff_30d
53107,6,0,0,0,0.0,0.0,0.0
53108,5,0,0,0,0.0,0.0,0.0
53109,4,0,0,0,0.0,0.0,0.0
53110,7,0,0,0,0.0,0.0,0.0
53111,7,0,0,0,0.0,0.0,-25.0
53112,3,0,0,0,0.0,0.0,-50.0
53113,8,0,0,1,0.0,0.0,0.0
53114,4,0,0,0,0.0,0.0,0.0
53115,1,0,0,0,0.0,0.0,0.0
53116,2,0,0,1,0.0,25.0,50.0
53117,8,0,0,0,0.0,0.0,0.0
53118,3,0,0,0,0.0,0.0,0.0
53119,8,0,0,1,0.0,0.0,-50.0
53120,4,0,0,0,0.0,0.0,0.0
53121,4,0,0,0,0.0,0.0,0.0
53122,2,0,0,0,0.0,0.0,-25.0
53123,3,0,0,1,0.0,0.0,25.0
53124,4,0,0,0,0.0,0.0,0.0
53125,3,0,0,0,0.0,0.0,0.0
53126,1,0,0,0,0.0,0.0,0.0
53127,7,0,0,0,0.0,0.0,0.0
53128,8,0,0,0,0.0,0.0,0.0
53129,1,0,0,0,0.0,0.0,0.0
53130,7,0,0,0,0.0,0.0,25.0
53131,4,0,0,1,0.0,0.0,-25.0
53132,2,0,0,0,0.0,0.0,325.0
53133,3,0,0,0,0.0,0.0,0.0
53134,6,0,0,1,0.0,-175.0,-150.0
53135,5,0,0,1,0.0,0.0,0.0
53136,5,0,0,0,0.0,0.0,0.0
53137,6,0,0,1,0.0,-25.0,50.0
53138,6,0,0,1,0.0,0.0,-25.0
53139,7,0,0,1,0.0,-25.0,50.0
53140,4,0,0,0,0.0,0.0,0.0
53141,6,0,0,0,0.0,0.0,0.0
53142,2,0,0,1,0.0,-25.0,-25.0
53143,1,0,0,0,0.0,-25.0,-50.0
53144,3,0,0,1,0.0,-50.0,-50.0
53145,2,0,0,0,0.0,0.0,0.0
53146,6,0,0,0,0.0,0.0,0.0
53147,5,0,0,0,0.0,0.0,-25.0
53148,1,0,0,0,0.0,0.0,0.0
53149,4,0,0,0,0.0,-100.0,-100.0
53150,1,0,0,0,0.0,0.0,-50.0
53151,7,0,0,1,0.0,0.0,-225.0
53152,7,0,0,1,-25.0,-25.0,-25.0
53153,2,0,0,1,0.0,0.0,0.0
53154,3,0,0,0,0.0,0.0,0.0
53155,8,0,0,0,0.0,0.0,0.0
53156,6,0,0,0,0.0,0.0,0.0
53157,8,0,0,1,0.0,0.0,25.0
53158,6,0,0,1,0.0,0.0,50.0
53159,3,0,0,0,0.0,0.0,0.0
53160,8,0,0,0,0.0,0.0,0.0
53161,7,0,0,0,0.0,0.0,0.0
53162,2,0,0,1,0.0,0.0,0.0
53163,8,0,0,1,0.0,0.0,0.0
53164,3,0,0,0,0.0,200.0,175.0
53165,2,0,0,0,0.0,0.0,25.0
53166,7,0,0,1,0.0,0.0,25.0
53167,6,0,0,0,0.0,0.0,0.0
53168,7,0,0,0,0.0,0.0,200.0
53169,5,0,0,0,0.0,0.0,-25.0
53170,1,0,0,0,0.0,0.0,-25.0
53171,7,0,0,1,0.0,0.0,0.0
53172,5,0,0,1,0.0,0.0,0.0
53173,4,0,0,0,0.0,0.0,0.0
53174,2,0,0,1,0.0,0.0,0.0
53175,2,0,0,1,0.0,0.0,0.0
53176,3,0,0,0,0.0,-50.0,-50.0
53177,2,0,0,0,0.0,0.0,25.0
53178,7,0,0,0,0.0,0.0,25.0
53179,7,0,0,0,0.0,0.0,25.0
53180,2,0,0,0,0.0,0.0,0.0
53181,1,0,0,0,0.0,75.0,125.0
53182,6,0,0,0,0.0,0.0,25.0
53183,4,0,0,1,0.0,75.0,75.0
53184,4,0,0,0,0.0,0.0,0.0
53185,3,0,0,0,0.0,0.0,150.0
53186,1,0,0,0,0.0,0.0,25.0
53187,4,0,0,1,25.0,25.0,75.0
53188,3,0,0,0,0.0,0.0,-25.0
53189,2,0,0,0,0.0,0.0,25.0
53190,4,0,0,0,0.0,-25.0,-25.0
53191,8,0,0,0,0.0,0.0,25.0
53192,8,0,0,0,0.0,-50.0,0.0
53193,4,0,0,1,0.0,0.0,50.0
53194,3,0,0,0,0.0,0.0,-25.0
53195,8,0,0,1,0.0,0.0,50.0
53196,4,0,0,1,0.0,0.0,0.0
53197,7,0,0,0,0.0,0.0,0.0
53198,3,0,0,1,0.0,0.0,0.0
53199,2,0,0,0,0.0,0.0,75.0
53200,8,0,0,0,0.0,0.0,0.0
53201,8,0,0,0,0.0,0.0,0.0
53202,8,0,0,0,0.0,0.0,0.0
53203,8,0,0,0,0.0,0.0,0.0
53204,5,0,0,0,0.0,0.0,0.0
53205,5,0,0,0,0.0,0.0,0.0
53206,8,0,0,1,0.0,0.0,0.0
53207,7,0,0,0,0.0,0.0,0.0
53208,6,0,0,1,0.0,0.0,0.0
53209,7,0,0,0,0.0,0.0,0.0
53210,1,0,0,0,0.0,0.0,0.0
53211,5,0,0,1,0.0,-25.0,-25.0
53212,2,0,0,0,0.0,0.0,25.0
53213,2,0,0,1,0.0,0.0,0.0
53214,1,0,0,0,0.0,0.0,0.0
53215,3,0,0,0,0.0,0.0,0.0
53216,8,0,0,0,0.0,0.0,-25.0
53217,6,0,0,0,0.0,0.0,-50.0
53218,6,0,0,0,0.0,0.0,0.0
53219,8,0,0,0,0.0,0.0,0.0
53220,1,0,0,0,0.0,0.0,0.0
53221,7,0,0,1,0.0,0.0,0.0
53222,3,0,0,1,0.0,0.0,0.0
53223,2,0,0,0,0.0,0.0,-50.0
53224,5,0,0,0,0.0,0.0,-25.0
53225,6,0,0,1,0.0,50.0,50.0
53226,5,0,0,0,0.0,0.0,0.0
53227,6,1,1,1,0.0,0.0,-25.0
53228,7,0,0,0,0.0,0.0,0.0
53229,8,0,0,0,0.0,0.0,-50.0
53230,1,0,0,0,0.0,0.0,-50.0
53231,3,0,0,0,0.0,0.0,0.0
53232,3,0,0,0,0.0,-25.0,-25.0
53233,3,0,0,0,0.0,0.0,0.0
53234,5,0,0,0,0.0,125.0,200.0
53235,1,0,0,0,0.0,0.0,0.0
53236,8,0,0,0,0.0,0.0,-25.0
53237,3,0,0,1,0.0,0.0,0.0
53238,2,0,0,1,0.0,0.0,0.0
53239,7,0,0,1,0.0,0.0,25.0
53240,6,0,0,1,0.0,0.0,0.0
53241,8,0,0,1,0.0,0.0,0.0
53242,5,0,0,0,0.0,0.0,-25.0
53243,6,0,0,0,0.0,0.0,0.0
53244,6,0,0,1,0.0,0.0,-50.0
53245,5,0,0,1,0.0,50.0,50.0
53246,6,0,0,0,0.0,0.0,25.0
53247,4,0,0,1,0.0,100.0,100.0
53248,2,0,0,0,0.0,-75.0,-75.0
53249,3,0,0,0,0.0,0.0,0.0
53250,5,0,0,0,0.0,0.0,-100.0
53251,4,0,0,0,0.0,-50.0,0.0
53252,7,0,0,1,0.0,0.0,0.0
53253,8,0,0,0,0.0,0.0,0.0
53254,5,0,0,1,0.0,-25.0,0.0
53255,8,0,0,0,0.0,-25.0,-25.0
53256,2,0,0,0,0.0,0.0,0.0
53257,3,0,0,0,0.0,0.0,0.0
53258,3,0,0,1,0.0,0.0,-25.0
53259,4,0,0,1,0.0,0.0,25.0
53260,6,0,0,0,0.0,0.0,-100.0
53261,6,0,0,1,0.0,0.0,25.0
53262,2,0,0,0,0.0,0.0,0.0
53263,6,0,0,0,0.0,0.0,0.0
53264,7,0,0,1,0.0,0.0,50.0
53265,7,0,0,0,0.0,0.0,0.0
53266,8,0,0,1,0.0,0.0,0.0
53267,6,0,0,0,0.0,0.0,0.0
53268,8,0,0,0,0.0,0.0,0.0
53269,4,0,0,0,0.0,0.0,0.0
53270,4,0,0,0,0.0,0.0,-50.0
53271,6,0,0,0,0.0,-25.0,-25.0
53272,3,0,0,1,0.0,0.0,0.0
53273,4,0,0,1,0.0,0.0,0.0
53274,7,0,0,0,0.0,0.0,0.0
53275,7,0,0,0,0.0,0.0,0.0
53276,7,0,0,0,0.0,0.0,0.0
53277,4,0,0,0,0.0,-25.0,-25.0
53278,6,0,0,1,0.0,0.0,0.0
53279,3,0,0,0,0.0,0.0,0.0
53280,5,0,0,0,0.0,-350.0,-275.0
53281,8,0,0,0,0.0,0.0,-25.0
53282,3,0,0,0,0.0,0.0,0.0
53283,8,0,0,0,0.0,0.0,0.0
53284,8,0,0,1,0.0,0.0,0.0
53285,3,0,0,0,0.0,0.0,-50.0
53286,5,0,0,0,0.0,0.0,0.0
53287,4,0,0,0,0.0,0.0,0.0
53288,5,0,0,0,0.0,0.0,-50.0
53289,3,0,0,0,0.0,0.0,-50.0
53290,1,0,0,0,0.0,0.0,0.0
53291,2,0,0,0,0.0,0.0,0.0
53292,4,0,0,0,0.0,-25.0,-25.0
53293,5,0,0,1,0.0,0.0,75.0
53294,3,0,0,0,0.0,-50.0,-50.0
53295,6,0,0,0,0.0,0.0,0.0
53296,4,0,0,1,0.0,0.0,0.0
53297,1,0,0,0,0.0,0.0,0.0
53298,2,0,0,0,0.0,0.0,325.0
53299,1,0,0,0,0.0,0.0,-475.0
53300,8,1,1,1,0.0,0.0,0.0
53301,1,0,0,0,0.0,0.0,0.0
53302,1,0,0,0,0.0,0.0,0.0
53303,3,0,0,0,0.0,0.0,0.0
53304,6,0,0,0,0.0,0.0,-25.0
53305,6,0,0,0,0.0,0.0,0.0
53306,5,0,0,1,0.0,0.0,0.0
53307,6,0,0,0,0.0,0.0,-25.0
53308,6,0,0,1,0.0,0.0,0.0
53309,8,0,0,0,0.0,-25.0,-25.0
53310,6,0,0,0,0.0,0.0,0.0
53311,3,0,0,0,0.0,100.0,100.0
53312,8,0,0,0,0.0,0.0,0.0
53313,4,0,0,0,0.0,-25.0,-25.0
53314,3,0,0,0,0.0,0.0,-25.0
53315,7,0,0,0,0.0,0.0,25.0
53316,7,0,0,1,0.0,0.0,-25.0
53317,7,0,0,1,0.0,0.0,-50.0
53318,5,0,0,0,0.0,0.0,0.0
53319,3,0,0,0,0.0,0.0,0.0
53320,1,0,0,0,0.0,0.0,25.0
53321,5,0,0,0,0.0,0.0,50.0
53322,7,0,0,1,0.0,0.0,0.0
53323,7,0,0,0,0.0,-50.0,25.0
53324,5,0,0,1,0.0,0.0,0.0
53325,2,0,0,1,0.0,0.0,0.0
53326,2,0,0,0,0.0,0.0,0.0
53327,6,0,0,0,0.0,0.0,25.0
53328,6,0,0,0,0.0,0.0,0.0
53329,7,0,0,0,0.0,0.0,0.0
53330,2,0,0,1,250.0,250.0,250.0
53331,2,0,0,1,0.0,50.0,75.0
53332,4,0,0,1,0.0,0.0,-175.0
53333,7,0,0,1,0.0,0.0,0.0
53334,4,0,0,0,0.0,0.0,0.0
53335,3,0,0,1,0.0,0.0,0.0
53336,1,0,0,0,0.0,0.0,50.0
53337,2,0,0,0,0.0,0.0,0.0
53338,6,0,0,0,0.0,0.0,0.0
53339,3,0,0,0,0.0,0.0,0.0
53340,1,0,0,0,0.0,0.0,0.0
53341,2,0,0,1,0.0,0.0,25.0
53342,2,0,0,0,0.0,0.0,0.0
53343,1,0,0,0,0.0,0.0,0.0
53344,8,0,0,0,0.0,0.0,0.0
53345,1,0,0,0,-25.0,-25.0,-25.0
53346,1,0,0,0,0.0,0.0,25.0
53347,4,0,0,0,0.0,-50.0,-50.0
53348,7,0,0,0,0.0,-25.0,-25.0
53349,7,0,0,1,0.0,0.0,0.0
53350,7,0,0,0,0.0,0.0,0.0
53351,6,0,0,0,0.0,0.0,0.0
53352,1,0,0,0,0.0,0.0,0.0
53353,7,0,0,1,0.0,0.0,0.0
53354,7,0,0,0,0.0,0.0,-25.0
53355,6,0,0,1,0.0,100.0,100.0
53356,7,0,0,0,0.0,-50.0,-50.0
53357,4,0,0,0,0.0,0.0,-75.0
53358,5,0,0,1,0.0,0.0,0.0
53359,6,0,0,0,0.0,0.0,0.0
53360,2,0,0,1,0.0,0.0,0.0
53361,2,0,0,0,0.0,-25.0,-50.0
53362,1,0,0,0,0.0,0.0,0.0
53363,2,0,0,0,0.0,0.0,0.0
53364,7,0,0,0,0.0,0.0,0.0
53365,2,0,0,0,0.0,0.0,0.0
53366,4,0,0,1,0.0,0.0,0.0
53367,6,0,0,0,0.0,0.0,0.0
53368,5,0,0,1,0.0,-25.0,0.0
53369,5,0,0,0,0.0,-25.0,-25.0
53370,3,0,0,1,0.0,0.0,0.0
53371,1,0,0,0,0.0,0.0,0.0
53372,3,0,0,0,0.0,-25.0,0.0
53373,1,0,0,0,0.0,-50.0,-100.0
53374,1,0,0,0,0.0,0.0,0.0
53375,3,0,0,0,0.0,-25.0,-25.0
53376,4,0,0,0,0.0,0.0,0.0
53377,4,0,0,1,0.0,0.0,0.0
53378,1,0,0,0,0.0,0.0,0.0
53379,7,0,0,0,0.0,0.0,0.0
53380,5,0,0,0,0.0,0.0,75.0
53381,6,0,0,0,0.0,0.0,0.0
53382,6,0,0,0,0.0,0.0,0.0
53383,2,0,0,0,0.0,-25.0,-25.0
53384,4,0,0,0,0.0,0.0,-50.0
53385,5,0,0,0,0.0,0.0,0.0
53386,5,0,0,0,0.0,0.0,0.0
53387,6,0,0,1,0.0,0.0,0.0
53388,8,0,0,0,0.0,0.0,75.0
53389,8,0,0,0,0.0,0.0,0.0
53390,2,0,0,1,0.0,0.0,-175.0
53391,1,0,0,0,0.0,0.0,0.0
53392,6,0,0,1,0.0,0.0,0.0
53393,3,0,0,0,0.0,0.0,0.0
53394,7,0,0,1,0.0,0.0,0.0
53395,7,0,0,0,0.0,0.0,0.0
53396,8,0,0,1,0.0,0.0,0.0
53397,7,0,0,0,0.0,0.0,0.0
53398,7,0,0,1,0.0,0.0,0.0
53399,8,0,0,0,0.0,0.0,0.0
53400,2,0,0,1,0.0,0.0,-50.0
53401,3,0,0,0,0.0,0.0,-50.0
53402,3,0,0,0,0.0,0.0,0.0
53403,5,0,0,1,0.0,0.0,25.0
53404,5,0,0,0,0.0,0.0,0.0
53405,2,0,0,1,0.0,0.0,25.0
53406,5,0,0,0,0.0,0.0,0.0
53407,4,0,0,0,0.0,0.0,0.0
53408,1,0,0,0,0.0,0.0,0.0
53409,8,0,0,1,0.0,0.0,0.0
53410,6,0,0,0,0.0,0.0,0.0
53411,4,0,0,0,0.0,0.0,0.0
53412,4,0,0,0,0.0,0.0,-150.0
53413,5,0,0,1,0.0,0.0,0.0
53414,4,0,0,0,0.0,0.0,-100.0
53415,3,0,0,0,0.0,0.0,-1750.0
53416,2,0,0,1,0.0,-50.0,-50.0
53417,2,0,0,1,25.0,25.0,25.0
53418,7,0,0,0,0.0,0.0,0.0
53419,1,0,0,0,0.0,0.0,-25.0
53420,6,0,0,1,0.0,0.0,0.0
53421,7,0,0,0,0.0,0.0,0.0
53422,8,0,0,0,0.0,0.0,0.0
53423,5,0,0,1,0.0,0.0,0.0
53424,4,0,0,1,0.0,0.0,0.0
53425,5,0,0,0,0.0,-25.0,-25.0
53426,7,0,0,0,0.0,50.0,25.0
53427,7,0,0,0,0.0,0.0,0.0
53428,3,0,0,1,0.0,0.0,0.0
53429,8,0,0,0,0.0,0.0,75.0
53430,4,0,0,0,0.0,0.0,0.0
53431,3,0,0,1,0.0,-75.0,-100.0
53432,5,0,0,0,0.0,0.0,25.0
53433,7,0,0,0,0.0,0.0,0.0
53434,2,0,0,0,0.0,0.0,0.0
53435,3,0,0,0,0.0,0.0,-100.0
53436,6,0,0,0,0.0,-50.0,-50.0
53437,7,0,0,0,0.0,0.0,0.0
53438,3,0,0,0,0.0,0.0,-25.0
53439,2,0,0,0,0.0,0.0,0.0
53440,6,0,0,1,0.0,0.0,0.0
53441,3,0,0,0,0.0,0.0,0.0
53442,1,0,0,0,0.0,0.0,0.0
53443,6,0,0,0,0.0,0.0,0.0
53444,2,0,0,0,0.0,-25.0,-25.0
53445,2,0,0,0,0.0,0.0,0.0
53446,6,0,0,0,0.0,25.0,25.0
53447,7,0,0,1,0.0,0.0,0.0
53448,1,0,0,0,0.0,0.0,0.0
53449,7,0,0,0,0.0,0.0,-25.0
53450,1,0,0,0,0.0,0.0,0.0
53451,2,0,0,0,0.0,0.0,0.0
53452,1,0,0,0,0.0,0.0,0.0
53453,3,0,0,0,0.0,0.0,-25.0
53454,8,0,0,0,0.0,0.0,0.0
53455,2,0,0,0,0.0,0.0,25.0
53456,1,0,0,0,0.0,0.0,0.0
53457,4,0,0,0,0.0,0.0,0.0
53458,7,1,0,1,0.0,-500.0,-475.0
53459,8,0,0,0,0.0,0.0,0.0
53460,2,0,0,0,0.0,0.0,0.0
53461,3,0,0,0,-25.0,-25.0,-25.0
53462,8,0,0,1,0.0,0.0,0.0
53463,7,0,0,0,0.0,0.0,-25.0
53464,4,0,0,0,0.0,0.0,0.0
53465,1,0,0,0,0.0,0.0,0.0
53466,8,0,0,0,0.0,0.0,0.0
53467,1,0,0,0,0.0,0.0,0.0
53468,5,0,0,0,0.0,0.0,-75.0
53469,3,0,0,1,0.0,0.0,200.0
53470,2,0,0,0,0.0,0.0,50.0
53471,1,0,0,0,0.0,0.0,0.0
53472,7,0,0,0,0.0,0.0,-25.0
53473,2,0,0,1,0.0,0.0,0.0
53474,3,0,0,0,0.0,0.0,25.0
53475,3,0,0,1,0.0,0.0,0.0
53476,6,0,0,0,0.0,0.0,0.0
53477,3,0,0,0,0.0,0.0,0.0
53478,8,0,0,0,0.0,0.0,-50.0
53479,4,0,0,0,0.0,0.0,0.0
53480,6,0,0,0,0.0,0.0,325.0
53481,7,0,0,0,0.0,0.0,-25.0
53482,8,0,0,0,0.0,0.0,0.0
53483,2,0,0,1,0.0,0.0,100.0
53484,7,0,0,0,0.0,0.0,-50.0
53485,6,0,0,0,0.0,0.0,0.0
53486,4,0,0,0,0.0,0.0,0.0
53487,5,0,0,0,0.0,-75.0,-75.0
53488,3,0,0,0,0.0,0.0,0.0
53489,8,0,0,1,0.0,0.0,0.0
53490,4,0,0,1,0.0,0.0,0.0
53491,1,0,0,0,0.0,0.0,0.0
53492,7,0,0,1,0.0,0.0,-25.0
53493,1,0,0,0,0.0,-25.0,0.0
53494,4,0,0,1,0.0,0.0,0.0
53495,5,0,0,0,0.0,25.0,25.0
53496,7,0,0,1,0.0,0.0,0.0
53497,6,0,0,0,0.0,0.0,0.0
53498,8,0,0,0,0.0,0.0,0.0
53499,4,0,0,0,0.0,0.0,0.0
53500,2,0,0,0,0.0,0.0,0.0
53501,2,0,0,0,0.0,0.0,0.0
53502,8,0,0,1,0.0,0.0,0.0
53503,5,0,0,0,0.0,-25.0,-25.0
53504,2,0,0,0,0.0,0.0,50.0
53505,4,0,0,0,0.0,-25.0,-25.0
53506,2,0,0,0,0.0,0.0,0.0
53507,6,0,0,0,0.0,0.0,0.0
53508,1,0,0,0,0.0,0.0,0.0
53509,8,0,0,1,0.0,0.0,0.0
53510,1,0,0,0,0.0,25.0,25.0
53511,3,0,0,0,0.0,0.0,0.0
53512,4,0,0,0,0.0,0.0,-25.0
53513,8,0,0,1,-75.0,-75.0,-75.0
53514,2,0,0,1,0.0,0.0,0.0
53515,4,0,0,1,0.0,0.0,-25.0
53516,8,0,0,0,0.0,-25.0,-25.0
53517,6,0,0,1,0.0,0.0,-25.0
53518,1,0,0,0,0.0,0.0,25.0
53519,2,0,0,1,0.0,0.0,0.0
53520,4,0,0,0,0.0,0.0,0.0
53521,4,0,0,0,0.0,0.0,0.0
53522,8,0,0,0,0.0,-50.0,-25.0
53523,2,0,0,1,0.0,0.0,-75.0
53524,1,0,0,0,0.0,0.0,25.0
53525,2,0,0,0,0.0,0.0,0.0
53526,1,0,0,0,0.0,0.0,-275.0
53527,4,0,0,1,-25.0,-25.0,-75.0
53528,3,0,0,1,0.0,0.0,0.0
53529,5,0,0,1,0.0,0.0,0.0
53530,4,0,0,0,0.0,0.0,0.0
53531,8,0,0,1,0.0,-25.0,-25.0
53532,6,0,0,1,0.0,-25.0,-25.0
53533,2,0,0,1,0.0,0.0,0.0
53534,6,0,0,1,0.0,0.0,0.0
53535,7,0,0,0,0.0,0.0,0.0
53536,5,0,0,1,0.0,0.0,0.0
53537,3,0,0,1,0.0,0.0,0.0
53538,6,0,0,0,0.0,0.0,25.0
53539,1,0,0,0,0.0,0.0,0.0
53540,6,0,0,0,0.0,0.0,-25.0
53541,1,0,0,0,0.0,0.0,0.0
53542,5,0,0,0,0.0,0.0,0.0
53543,4,0,0,0,0.0,0.0,0.0
53544,3,0,0,0,0.0,0.0,0.0
53545,1,0,0,0,0.0,-25.0,-25.0
53546,4,0,0,1,0.0,0.0,0.0
53547,8,0,0,0,0.0,0.0,0.0
53548,8,0,0,1,0.0,-25.0,-25.0
53549,1,0,0,0,-50.0,-50.0,-25.0
53550,3,0,0,1,0.0,0.0,0.0
53551,3,0,0,0,0.0,0.0,0.0
53552,7,0,0,0,0.0,0.0,-25.0
53553,6,0,0,0,0.0,0.0,0.0
53554,6,0,0,1,0.0,0.0,0.0
53555,8,0,0,0,0.0,175.0,175.0
53556,6,0,0,0,50.0,50.0,50.0
53557,4,0,0,1,0.0,0.0,0.0
53558,8,0,0,0,25.0,25.0,-25.0
53559,4,0,0,0,0.0,-50.0,-50.0
53560,6,0,0,1,0.0,0.0,0.0
53561,2,0,0,0,0.0,-25.0,-25.0
53562,3,0,0,1,0.0,-50.0,-125.0
53563,3,0,0,0,0.0,0.0,0.0
53564,5,0,0,0,0.0,0.0,0.0
53565,6,0,0,1,0.0,0.0,-25.0
53566,4,0,0,1,0.0,0.0,0.0
53567,5,0,0,1,0.0,0.0,25.0
53568,1,0,0,0,0.0,0.0,0.0
53569,4,0,0,0,0.0,0.0,0.0
53570,8,1,1,1,0.0,0.0,-25.0
53571,7,0,0,0,0.0,0.0,0.0
53572,1,0,0,0,0.0,0.0,0.0
53573,6,0,0,1,0.0,0.0,0.0
53574,7,0,0,0,0.0,0.0,0.0
53575,1,0,0,0,0.0,0.0,0.0
53576,6,0,0,1,0.0,0.0,-25.0
53577,1,0,0,0,0.0,0.0,0.0
53578,7,0,0,1,0.0,0.0,0.0
53579,7,0,0,0,0.0,0.0,0.0
53580,2,0,0,0,25.0,-75.0,-75.0
53581,1,0,0,0,0.0,0.0,0.0
53582,4,0,0,0,0.0,0.0,0.0
53583,7,0,0,1,0.0,0.0,0.0
53584,1,0,0,0,0.0,0.0,0.0
53585,3,0,0,0,0.0,0.0,0.0
53586,4,0,0,0,0.0,0.0,0.0
53587,6,0,0,1,0.0,0.0,0.0
53588,7,0,0,0,0.0,0.0,-25.0
53589,3,0,0,0,0.0,0.0,0.0
53590,5,0,0,1,0.0,-50.0,-25.0
53591,4,0,0,0,0.0,0.0,0.0
53592,1,0,0,0,0.0,0.0,0.0
53593,2,0,0,0,0.0,0.0,125.0
53594,2,0,0,1,0.0,50.0,50.0
53595,7,0,0,0,0.0,0.0,50.0
53596,3,0,0,0,0.0,0.0,0.0
53597,6,0,0,0,0.0,0.0,0.0
53598,4,0,0,0,0.0,0.0,-25.0
53599,2,0,0,0,0.0,0.0,0.0
53600,4,0,0,0,0.0,0.0,0.0
53601,3,0,0,0,0.0,0.0,0.0
53602,7,0,0,0,0.0,0.0,0.0
53603,1,0,0,0,0.0,0.0,0.0
53604,3,0,0,0,0.0,0.0,0.0
53605,7,0,0,1,0.0,0.0,-225.0
53606,8,0,0,0,0.0,0.0,0.0
53607,8,1,0,1,0.0,0.0,0.0
53608,3,0,0,1,0.0,0.0,-50.0
53609,6,0,0,0,0.0,0.0,0.0
53610,4,0,0,0,0.0,0.0,0.0
53611,6,0,0,1,0.0,0.0,0.0
53612,6,0,0,1,0.0,0.0,0.0
53613,1,0,0,0,0.0,0.0,-275.0
53614,2,0,0,0,0.0,0.0,-25.0
53615,4,0,0,1,0.0,0.0,0.0
53616,1,0,0,0,-50.0,-50.0,-50.0
53617,6,0,0,0,0.0,0.0,0.0
53618,4,0,0,0,0.0,0.0,0.0
53619,8,0,0,0,0.0,0.0,25.0
53620,1,0,0,0,0.0,0.0,0.0
53621,7,0,0,0,0.0,0.0,0.0
53622,3,0,0,0,0.0,0.0,0.0
53623,7,0,0,0,0.0,-50.0,-50.0
53624,5,0,0,1,0.0,0.0,-25.0
53625,7,0,0,1,0.0,0.0,-75.0
53626,5,0,0,0,0.0,0.0,0.0
53627,4,0,0,0,0.0,0.0,0.0
53628,1,0,0,0,0.0,0.0,0.0
53629,5,0,0,1,0.0,0.0,0.0
53630,2,0,0,0,0.0,0.0,0.0
53631,7,0,0,0,0.0,0.0,-100.0
53632,5,0,0,1,0.0,0.0,0.0
53633,8,0,0,1,0.0,-25.0,-50.0
53634,5,0,0,0,0.0,0.0,0.0
53635,7,0,0,1,0.0,0.0,0.0
53636,6,0,0,1,-25.0,-25.0,-175.0
53637,5,0,0,1,0.0,0.0,0.0
53638,1,0,0,0,0.0,0.0,0.0
53639,8,0,0,0,0.0,0.0,0.0
53640,3,0,0,1,0.0,0.0,0.0
53641,3,0,0,1,0.0,0.0,175.0
53642,5,0,0,0,0.0,0.0,0.0
53643,5,0,0,1,0.0,0.0,0.0
53644,8,0,0,1,0.0,0.0,25.0
53645,6,0,0,0,0.0,125.0,125.0
53646,5,0,0,1,0.0,0.0,0.0
53647,4,0,0,1,0.0,0.0,0.0
53648,8,0,0,0,0.0,0.0,0.0
53649,1,0,0,0,0.0,125.0,125.0
53650,6,0,0,0,0.0,0.0,0.0
53651,8,0,0,0,0.0,0.0,25.0
53652,8,0,0,0,0.0,0.0,25.0
53653,8,0,0,1,0.0,0.0,0.0
53654,5,0,0,0,0.0,0.0,0.0
53655,1,0,0,0,0.0,0.0,-200.0
53656,2,0,0,0,0.0,0.0,0.0
53657,5,0,0,0,0.0,0.0,0.0
53658,5,0,0,1,0.0,0.0,0.0
53659,3,0,0,0,0.0,0.0,0.0
53660,5,0,0,1,0.0,0.0,0.0
53661,3,0,0,0,0.0,0.0,0.0
53662,3,0,0,0,0.0,0.0,25.0
53663,7,0,0,1,0.0,0.0,50.0
53664,8,0,0,0,0.0,0.0,-50.0
53665,3,0,0,0,0.0,0.0,0.0
53666,5,0,0,0,0.0,0.0,0.0
53667,3,0,0,0,0.0,0.0,0.0
53668,7,0,0,0,0.0,0.0,0.0
53669,3,0,0,0,0.0,0.0,0.0
53670,2,0,0,1,0.0,0.0,25.0
53671,3,0,0,0,0.0,0.0,0.0
53672,4,0,0,1,0.0,0.0,0.0
53673,4,0,0,0,0.0,0.0,25.0
53674,4,0,0,1,0.0,0.0,0.0
53675,3,0,0,1,0.0,0.0,-50.0
53676,3,0,0,0,0.0,0.0,100.0
53677,2,1,0,1,0.0,0.0,0.0
53678,6,0,0,1,0.0,-25.0,-75.0
53679,5,0,0,0,0.0,0.0,0.0
53680,3,0,0,0,0.0,0.0,0.0
53681,5,0,0,1,0.0,0.0,0.0
53682,3,0,0,0,0.0,25.0,25.0
53683,5,0,0,0,0.0,0.0,0.0
53684,7,0,0,0,0.0,0.0,0.0
53685,8,0,0,1,0.0,0.0,0.0
53686,7,0,0,1,0.0,0.0,0.0
53687,2,0,0,1,25.0,25.0,50.0
53688,8,0,0,1,0.0,0.0,0.0
53689,3,0,0,1,-25.0,-50.0,-75.0
53690,7,0,0,0,0.0,0.0,50.0
53691,1,0,0,0,0.0,0.0,0.0
53692,8,0,0,1,0.0,0.0,0.0
53693,7,0,0,0,0.0,0.0,0.0
53694,7,0,0,0,0.0,0.0,125.0
53695,2,0,0,0,0.0,0.0,0.0
53696,6,0,0,1,0.0,0.0,0.0
53697,4,0,0,1,0.0,0.0,0.0
53698,3,0,0,0,0.0,0.0,0.0
53699,6,0,0,0,0.0,0.0,0.0
53700,5,0,0,1,0.0,-75.0,-50.0
53701,7,0,0,0,0.0,0.0,0.0
53702,8,0,0,1,0.0,0.0,0.0
